Date,District,cumm_rainfall,temp_min,temp_max,humidity_min,humidity_max,wind_speed_min,wind_speed_max
2018-11-29,Warangal,0.0,17.4,35.2,42.9,100.0,2.2,15.0
2018-11-30,Warangal,0.0,17.4,34.9,39.4,100.0,2.5,12.3
2018-12-01,Warangal,0.0,17.8,35.7,46.5,100.0,1.1,15.3
2018-12-02,Warangal,0.0,17.0,35.2,46.5,100.0,0.5,14.5
2018-12-03,Warangal,0.0,19.3,35.8,44.7,100.0,0.0,22.3
2018-12-04,Warangal,0.0,20.0,34.8,44.4,100.0,0.0,17.9
2018-12-05,Warangal,0.0,24.4,35.7,51.3,99.9,1.1,10.8
2018-12-06,Warangal,0.0,22.9,34.6,64.0,100.0,0.0,16.7
2018-12-07,Warangal,1.8,24.7,34.8,64.7,100.0,0.9,21.8
2018-12-08,Warangal,0.0,24.4,34.6,73.3,100.0,0.0,15.1
