Dcode,Mcode,District,Mandal,Date,Rain (mm),Temp Min (°C),Temp Max (°C),Humidity Min (%),Humidity Max (%),Wind Speed Min (Kmph),Wind Speed Max (Kmph)
24,17,Vikarabad,Kodangal,9-Nov-20,0,13.8,30.1,41.8,73.4,0,2.8
24,17,Vikarabad,Kodangal,10-Nov-20,0,11.1,29.3,32,84.2,0,7.1
24,17,Vikarabad,Kodangal,11-Nov-20,0,11.3,30.8,38.6,96,0,0.2
24,17,Vikarabad,Kodangal,12-Nov-20,0,17.3,32.2,30.5,100,,
24,17,Vikarabad,Kodangal,13-Nov-20,0,19.5,28.7,70.4,100,0,0.3
24,17,Vikarabad,Kodangal,14-Nov-20,0,18.5,29.8,65.9,100,0,0.4
24,17,Vikarabad,Kodangal,15-Nov-20,0,17.7,34.1,38.5,99.4,0,0.1
24,17,Vikarabad,Kodangal,16-Nov-20,0,19.7,31.6,45,98.2,0,0.5
24,17,Vikarabad,Kodangal,17-Nov-20,0,20,30.8,56.1,100,0,1.4
24,17,Vikarabad,Kodangal,18-Nov-20,0,17.4,34,32.9,99.3,0,5.5
24,17,Vikarabad,Kodangal,19-Nov-20,0,20.9,33.9,47.6,99.8,0,2.9
24,17,Vikarabad,Kodangal,20-Nov-20,0,17.7,33.6,45.6,100,0,8.4
24,17,Vikarabad,Kodangal,21-Nov-20,0,16.9,34,31.3,99.1,,
24,17,Vikarabad,Kodangal,22-Nov-20,0,17.4,33.7,34.2,98.1,,
24,17,Vikarabad,Kodangal,23-Nov-20,0,18.2,33.8,38.8,100,,
24,17,Vikarabad,Kodangal,24-Nov-20,0,15.2,31.9,44.3,94.7,,
24,17,Vikarabad,Kodangal,25-Nov-20,0,13,31.8,23.2,98.6,0,1.3
24,17,Vikarabad,Kodangal,26-Nov-20,0,20.8,31.8,38.9,89.3,0,0.6
24,17,Vikarabad,Kodangal,27-Nov-20,0,20.7,27.5,64.1,89.3,0,2
24,17,Vikarabad,Kodangal,28-Nov-20,3.6,18.8,22.1,87.3,98.2,0,7.4
24,17,Vikarabad,Kodangal,29-Nov-20,0,19.7,28,66.6,99.4,0,5.8
24,17,Vikarabad,Kodangal,30-Nov-20,0,17.9,30.6,61.3,100,0,4.3
24,17,Vikarabad,Kodangal,1-Dec-20,0,17.1,30.8,47.6,100,0,4.6
24,17,Vikarabad,Kodangal,2-Dec-20,0,14.8,31.3,40.6,100,0,0.3
24,17,Vikarabad,Kodangal,3-Dec-20,0,13.6,32.1,26.8,99.8,0,0.1
24,17,Vikarabad,Kodangal,4-Dec-20,0,16,31.8,42.5,100,0,0.1
24,17,Vikarabad,Kodangal,5-Dec-20,0,13.7,31.9,34.8,100,0,0.8
24,17,Vikarabad,Kodangal,6-Dec-20,0,12.2,32.3,24,93.5,0,2.3
24,17,Vikarabad,Kodangal,7-Dec-20,0,15.5,32.3,28.8,96,0,6.1
24,17,Vikarabad,Kodangal,8-Dec-20,0,14.9,32.2,40.4,97.4,0,2.8
24,17,Vikarabad,Kodangal,9-Dec-20,0,14.3,33,30.5,96.3,0,2.7
24,17,Vikarabad,Kodangal,10-Dec-20,0,14.2,32.7,25,89.2,0,2.4
24,17,Vikarabad,Kodangal,11-Dec-20,0,14.3,32.5,24.3,98.9,0,4.3
24,17,Vikarabad,Kodangal,12-Dec-20,0,13.6,32.1,21,86.5,0,2.4
24,17,Vikarabad,Kodangal,13-Dec-20,0,14.8,32.5,29.2,100,0,1.8
24,17,Vikarabad,Kodangal,14-Dec-20,0,13.3,32.8,28.5,98.3,0,2
24,17,Vikarabad,Kodangal,15-Dec-20,0,14.4,32.4,25.7,100,0,0.2
24,17,Vikarabad,Kodangal,16-Dec-20,0,16,31.2,31.8,100,0,1.3
24,17,Vikarabad,Kodangal,17-Dec-20,0,14.9,31.7,39.2,99.9,0,0.1
24,17,Vikarabad,Kodangal,18-Dec-20,0,15.8,32.2,34.8,99.8,0,0.5
24,17,Vikarabad,Kodangal,19-Dec-20,0,14.9,32.8,32.4,97.6,,
24,17,Vikarabad,Kodangal,20-Dec-20,0,12.7,31.2,33.8,94.8,0,3.9
24,17,Vikarabad,Kodangal,21-Dec-20,0,10.7,30,29.9,96,0,0.5
24,17,Vikarabad,Kodangal,22-Dec-20,0,9.8,31,18,92.9,0,7.2
24,17,Vikarabad,Kodangal,23-Dec-20,0,10.4,30.4,16.9,94.4,0,2.9
24,17,Vikarabad,Kodangal,24-Dec-20,0,12.7,31.2,20.6,98.8,0,6.1
24,17,Vikarabad,Kodangal,25-Dec-20,0,13.2,31.3,25.6,99.6,0,1.4
24,17,Vikarabad,Kodangal,26-Dec-20,0,13.7,30.2,33.2,100,0,8.4
24,17,Vikarabad,Kodangal,27-Dec-20,0,13.6,31.2,29.8,99.9,,
24,17,Vikarabad,Kodangal,28-Dec-20,0,13.5,31.8,30.2,99.6,,
24,17,Vikarabad,Kodangal,29-Dec-20,0,14.8,31.6,34,98.8,,
24,17,Vikarabad,Kodangal,30-Dec-20,0,14.9,31.8,30.6,100,0,0.1
24,17,Vikarabad,Kodangal,31-Dec-20,0,17.5,30.7,38,99.5,0,0.2
24,18,Vikarabad,Doulatabad,1-Oct-20,5.3,22.2,28.4,74.5,98.4,0,6.5
24,18,Vikarabad,Doulatabad,2-Oct-20,0,21.7,30.7,70.6,98.4,0,12.2
24,18,Vikarabad,Doulatabad,3-Oct-20,0,23.1,33.2,55.2,97.4,0,14.3
24,18,Vikarabad,Doulatabad,4-Oct-20,0,23.3,32.9,54.7,96.4,0,12.1
24,18,Vikarabad,Doulatabad,5-Oct-20,0,22,32.3,61.2,98.4,0,9.7
24,18,Vikarabad,Doulatabad,6-Oct-20,0,21.5,31.9,52.4,93.7,0,7.8
24,18,Vikarabad,Doulatabad,7-Oct-20,0,21.8,31.9,46.1,91,0,7.1
24,18,Vikarabad,Doulatabad,8-Oct-20,0,20.4,31.3,49.8,93.7,0,7
24,18,Vikarabad,Doulatabad,9-Oct-20,0,22.4,33.3,57,100,0,4.9
24,18,Vikarabad,Doulatabad,10-Oct-20,16,21.7,32.4,62.1,100,0,22.4
24,18,Vikarabad,Doulatabad,11-Oct-20,21.2,21.9,31.5,69.4,100,0,10.3
24,18,Vikarabad,Doulatabad,12-Oct-20,12.2,21.3,26.6,86.5,100,0,2.7
24,18,Vikarabad,Doulatabad,13-Oct-20,31.8,22,29.2,81.4,100,0,0.3
24,18,Vikarabad,Doulatabad,14-Oct-20,25,22.1,25.2,90.7,100,0,0.9
24,18,Vikarabad,Doulatabad,15-Oct-20,12.4,21.5,23.2,99.9,100,0,9.1
24,18,Vikarabad,Doulatabad,16-Oct-20,0,21.3,27.9,81.2,100,0,6.6
24,18,Vikarabad,Doulatabad,17-Oct-20,0,20.7,29.3,69.7,100,0,3.5
24,18,Vikarabad,Doulatabad,18-Oct-20,5,21.7,30.3,68.8,100,0,6.1
24,18,Vikarabad,Doulatabad,19-Oct-20,4.7,21.5,33.5,55.2,100,0,1.2
24,18,Vikarabad,Doulatabad,20-Oct-20,5.8,22.9,33.2,57.9,100,0,5
24,18,Vikarabad,Doulatabad,21-Oct-20,6,21.9,29.1,78.2,100,0,1.5
24,18,Vikarabad,Doulatabad,22-Oct-20,6.3,22.2,29.9,71.9,100,0,3.4
24,18,Vikarabad,Doulatabad,23-Oct-20,0,20.6,33.4,51.9,100,0,0.1
24,18,Vikarabad,Doulatabad,24-Oct-20,0,19.9,32,46.1,100,,
24,18,Vikarabad,Doulatabad,25-Oct-20,0,20.8,33.5,40.4,96.9,,
24,18,Vikarabad,Doulatabad,26-Oct-20,0,22.2,31.9,43,97.9,0,3.7
24,18,Vikarabad,Doulatabad,27-Oct-20,0,18.7,31.5,52.4,92.5,0,1.5
24,18,Vikarabad,Doulatabad,28-Oct-20,0,18.2,31.5,47.9,93.4,0,2.7
24,18,Vikarabad,Doulatabad,29-Oct-20,0,18,31.4,37.9,94.4,0,5.5
24,18,Vikarabad,Doulatabad,30-Oct-20,0,21.7,31,40.4,92.7,0,11.2
24,18,Vikarabad,Doulatabad,31-Oct-20,0,19.5,30.6,46.3,92.6,0,7
24,18,Vikarabad,Doulatabad,1-Nov-20,0,17.8,30.4,45.3,93,0,6.3
24,18,Vikarabad,Doulatabad,2-Nov-20,0,16.9,30.7,43.2,91.6,0,6.4
24,18,Vikarabad,Doulatabad,3-Nov-20,0,18.9,31.7,38.3,93.6,0,3.5
24,18,Vikarabad,Doulatabad,4-Nov-20,0,19.4,30.7,50,78.8,0,9.4
24,18,Vikarabad,Doulatabad,5-Nov-20,0,16.3,30.4,35.4,87.8,0,4.3
24,18,Vikarabad,Doulatabad,6-Nov-20,0,16,31.7,31.5,82.1,0,6.3
24,18,Vikarabad,Doulatabad,7-Nov-20,0,20.7,29.6,39.5,96.5,0,7.2
24,18,Vikarabad,Doulatabad,8-Nov-20,0,17.9,30.1,58.4,90.7,0,9.3
24,18,Vikarabad,Doulatabad,9-Nov-20,0,14.3,30.9,40.6,79.9,0,5.6
24,18,Vikarabad,Doulatabad,10-Nov-20,0,11.6,29.4,28.8,86.8,0,7.7
24,18,Vikarabad,Doulatabad,11-Nov-20,0,12.4,29.1,31.2,84,0,4.9
24,18,Vikarabad,Doulatabad,12-Nov-20,0,17,30.1,34.3,98.6,0,12.7
24,18,Vikarabad,Doulatabad,13-Nov-20,0,20.1,27.1,70.4,100,0,4.8
24,18,Vikarabad,Doulatabad,14-Nov-20,0,18.9,28.5,63,100,0,5.5
24,18,Vikarabad,Doulatabad,15-Nov-20,0,18,31.4,46.7,98.2,0,5.7
24,18,Vikarabad,Doulatabad,16-Nov-20,0,20.8,31.5,48.3,81.4,0.9,6.9
24,18,Vikarabad,Doulatabad,17-Nov-20,0,20.5,28.6,64.7,98.9,0,9.1
24,18,Vikarabad,Doulatabad,18-Nov-20,0,17.2,31.1,50,100,0,7.2
24,18,Vikarabad,Doulatabad,19-Nov-20,0,19.7,32.5,52.8,100,0,7.4
24,18,Vikarabad,Doulatabad,20-Nov-20,0,17.8,33.1,47.7,100,0,10.1
24,18,Vikarabad,Doulatabad,21-Nov-20,0,16.2,31.8,36.2,96.7,0,10.8
24,18,Vikarabad,Doulatabad,22-Nov-20,0,16,31.4,32.8,92.9,0,6.5
24,18,Vikarabad,Doulatabad,23-Nov-20,0,18.5,30.4,49.4,99.6,0,2.4
24,18,Vikarabad,Doulatabad,24-Nov-20,0,15.9,29.8,46.8,98.3,0,8.4
24,18,Vikarabad,Doulatabad,25-Nov-20,0,13.6,29.1,29.7,92.3,0,4.9
24,18,Vikarabad,Doulatabad,26-Nov-20,0,20.7,30.7,45.7,83.1,0,5.9
24,18,Vikarabad,Doulatabad,27-Nov-20,0,20.4,26.3,64.9,89.3,0,6.5
24,18,Vikarabad,Doulatabad,28-Nov-20,7.2,18,20.4,88.6,99.1,0,6.2
24,18,Vikarabad,Doulatabad,29-Nov-20,0,18.8,25.2,73.2,100,0,8.6
24,18,Vikarabad,Doulatabad,30-Nov-20,0,17.4,27.7,66.5,97.8,0,7.7
24,18,Vikarabad,Doulatabad,1-Dec-20,0,16.6,28.8,52.4,100,0,11.7
24,18,Vikarabad,Doulatabad,2-Dec-20,0,14.7,29.8,45.8,100,0,5.5
24,18,Vikarabad,Doulatabad,3-Dec-20,0,14.3,30.9,30.6,94.1,0,7
24,18,Vikarabad,Doulatabad,4-Dec-20,0,16.5,29.3,47.9,97.3,0,1.5
24,18,Vikarabad,Doulatabad,5-Dec-20,0,13.6,30,43.2,96.8,0,4.6
24,18,Vikarabad,Doulatabad,6-Dec-20,0,13.3,29.8,33.1,86.5,0,4.9
24,18,Vikarabad,Doulatabad,7-Dec-20,0,15.7,30.8,35.4,98.3,0,9.7
24,18,Vikarabad,Doulatabad,8-Dec-20,0,17.1,30.4,44.2,90.2,0,5.5
24,18,Vikarabad,Doulatabad,9-Dec-20,0,14.6,30.9,36.9,94.1,0,9.2
24,18,Vikarabad,Doulatabad,10-Dec-20,0,13.7,31,27.2,85.6,0,7.3
24,18,Vikarabad,Doulatabad,11-Dec-20,0,14.2,30.9,30.4,90.9,0,9.6
24,18,Vikarabad,Doulatabad,12-Dec-20,0,13.2,30.9,24,93.4,0,6.3
24,18,Vikarabad,Doulatabad,13-Dec-20,0,13.9,28.9,39.5,95.5,0,7.3
24,18,Vikarabad,Doulatabad,14-Dec-20,0,13.2,28.3,37.2,93.2,0,8.2
24,18,Vikarabad,Doulatabad,15-Dec-20,0,13.3,31.1,29.7,94.1,0,7.4
24,18,Vikarabad,Doulatabad,16-Dec-20,0,16.5,28,44.6,95.1,0,8.3
24,18,Vikarabad,Doulatabad,17-Dec-20,0,16.1,28.8,46.3,96,0,11.8
24,18,Vikarabad,Doulatabad,18-Dec-20,0,15.6,29,43.2,99.7,0,6.1
24,18,Vikarabad,Doulatabad,19-Dec-20,0,14.7,29.3,42.3,92.4,0,14.6
24,18,Vikarabad,Doulatabad,20-Dec-20,0,12.9,28,43.1,83,0,6.6
24,18,Vikarabad,Doulatabad,21-Dec-20,0,12.1,27.5,39.1,81.8,0,6.6
24,18,Vikarabad,Doulatabad,22-Dec-20,0,9.8,28.3,24.4,84.3,0,9.3
24,18,Vikarabad,Doulatabad,23-Dec-20,0,9.9,29.3,22.3,90.5,0,11
24,18,Vikarabad,Doulatabad,24-Dec-20,0,12.7,28.6,27,96.3,0,10.9
24,18,Vikarabad,Doulatabad,25-Dec-20,0,12.9,29.8,31,97.6,0,5.9
24,18,Vikarabad,Doulatabad,26-Dec-20,0,13.1,28.5,39.5,97.9,0,11.4
24,18,Vikarabad,Doulatabad,27-Dec-20,0,14,29.4,34.8,100,0,9
24,18,Vikarabad,Doulatabad,28-Dec-20,0,13.5,30.5,35.9,96.1,0,8.7
24,18,Vikarabad,Doulatabad,29-Dec-20,0,14.3,30,37.4,95.3,0,8.6
24,18,Vikarabad,Doulatabad,30-Dec-20,0,14.2,29.6,37.1,100,0,4.5
24,18,Vikarabad,Doulatabad,31-Dec-20,0,17.5,29,44.2,100,0,7.7
25,8,Mahabubnagar,Chinna_Chintha_Kunta,1-Oct-20,0.4,24.5,29.9,88.1,99.5,0,7.1
25,8,Mahabubnagar,Chinna_Chintha_Kunta,2-Oct-20,0.3,23.1,30.1,86.9,99.4,0.2,12.3
25,8,Mahabubnagar,Chinna_Chintha_Kunta,3-Oct-20,0,24.7,32.7,72.4,98.9,0.4,8.1
25,8,Mahabubnagar,Chinna_Chintha_Kunta,4-Oct-20,0.2,24.2,34.2,71.9,98.5,0.3,7.1
25,8,Mahabubnagar,Chinna_Chintha_Kunta,5-Oct-20,0,24.4,32.1,76.3,99.1,0.2,7.2
25,8,Mahabubnagar,Chinna_Chintha_Kunta,6-Oct-20,0,24.4,32.7,69.9,99.3,0,9.6
25,8,Mahabubnagar,Chinna_Chintha_Kunta,7-Oct-20,0,24.6,34.3,51.9,99.2,0,6.9
25,8,Mahabubnagar,Chinna_Chintha_Kunta,8-Oct-20,0,22.3,32.7,62.3,98.9,0,10.8
25,8,Mahabubnagar,Chinna_Chintha_Kunta,9-Oct-20,0,24.6,32.8,66.2,99.3,0,3
25,8,Mahabubnagar,Chinna_Chintha_Kunta,10-Oct-20,0.2,24.6,33.3,78.1,99.6,0,4
25,8,Mahabubnagar,Chinna_Chintha_Kunta,11-Oct-20,15.3,24.5,32.7,75.4,99.6,0,6.7
25,8,Mahabubnagar,Chinna_Chintha_Kunta,12-Oct-20,29.5,23,29.1,90.5,99.8,0,6.3
25,8,Mahabubnagar,Chinna_Chintha_Kunta,13-Oct-20,2.7,24.5,31.1,80.4,99.6,0,2.1
25,8,Mahabubnagar,Chinna_Chintha_Kunta,14-Oct-20,33.2,22.5,27.4,94.1,99.6,0.6,12.5
25,8,Mahabubnagar,Chinna_Chintha_Kunta,15-Oct-20,1,23,29.6,86.5,99.4,0.2,3.7
25,8,Mahabubnagar,Chinna_Chintha_Kunta,16-Oct-20,0,23.5,31.7,79.7,99.6,0,2.2
25,8,Mahabubnagar,Chinna_Chintha_Kunta,17-Oct-20,0,23,30.6,80.9,99.6,0,5.9
25,8,Mahabubnagar,Chinna_Chintha_Kunta,18-Oct-20,0,23.3,32.1,76.4,99.3,0,5.9
25,8,Mahabubnagar,Chinna_Chintha_Kunta,19-Oct-20,0,24.6,32.7,66.1,99.4,0,4.6
25,8,Mahabubnagar,Chinna_Chintha_Kunta,20-Oct-20,5.4,24.3,34.5,70.6,99.6,0,5.7
25,8,Mahabubnagar,Chinna_Chintha_Kunta,21-Oct-20,17,23.3,31.7,73.6,99.6,0,4.5
25,8,Mahabubnagar,Chinna_Chintha_Kunta,22-Oct-20,11,24.4,32,78.9,99.8,0,3.1
25,8,Mahabubnagar,Chinna_Chintha_Kunta,23-Oct-20,0,23.5,33.1,72.1,99.7,0,4.1
25,8,Mahabubnagar,Chinna_Chintha_Kunta,24-Oct-20,0,22.8,32.8,75.3,99.5,0,2.7
25,8,Mahabubnagar,Chinna_Chintha_Kunta,25-Oct-20,0,22.5,33,67.1,99.2,0,3.4
25,8,Mahabubnagar,Chinna_Chintha_Kunta,26-Oct-20,0,23.5,34.7,54.6,98.9,0,4
25,8,Mahabubnagar,Chinna_Chintha_Kunta,27-Oct-20,0,21,34.3,59.3,98.4,0,5.4
25,8,Mahabubnagar,Chinna_Chintha_Kunta,28-Oct-20,0,20.7,33,48.1,98.8,0,5
25,8,Mahabubnagar,Chinna_Chintha_Kunta,29-Oct-20,0,20.4,32.9,43.1,98.7,0,6.9
25,8,Mahabubnagar,Chinna_Chintha_Kunta,30-Oct-20,0,23.9,33.1,40.9,97.2,0,4.6
25,8,Mahabubnagar,Chinna_Chintha_Kunta,31-Oct-20,0,20.9,32.5,50.2,95.6,0,5.1
25,8,Mahabubnagar,Chinna_Chintha_Kunta,1-Nov-20,0,20.2,33.2,43,93.7,0,7
25,8,Mahabubnagar,Chinna_Chintha_Kunta,2-Nov-20,0,19.7,33.8,37.8,89.9,0,4.4
25,8,Mahabubnagar,Chinna_Chintha_Kunta,3-Nov-20,0,23.4,34.5,33.3,76.9,0,4.5
25,8,Mahabubnagar,Chinna_Chintha_Kunta,4-Nov-20,0,20.5,34,41.4,77.8,0,5.9
25,8,Mahabubnagar,Chinna_Chintha_Kunta,5-Nov-20,0,21.3,33.4,30.6,67,0,6.6
25,8,Mahabubnagar,Chinna_Chintha_Kunta,6-Nov-20,0,21.4,33.4,28.3,78.1,0,7.1
25,8,Mahabubnagar,Chinna_Chintha_Kunta,7-Nov-20,0,24.4,31.9,46.2,87,0,5.7
25,8,Mahabubnagar,Chinna_Chintha_Kunta,8-Nov-20,0,22.7,31.9,54.8,83.1,0,6.1
25,8,Mahabubnagar,Chinna_Chintha_Kunta,9-Nov-20,0,19.6,32.5,38.7,82.6,0,5.7
25,8,Mahabubnagar,Chinna_Chintha_Kunta,10-Nov-20,0,17.7,32,26.3,80,0,6
25,8,Mahabubnagar,Chinna_Chintha_Kunta,11-Nov-20,0,18.3,31.1,28.6,78.8,0,5.3
25,8,Mahabubnagar,Chinna_Chintha_Kunta,12-Nov-20,0,21.7,32.6,29.3,82.1,0,5.8
25,8,Mahabubnagar,Chinna_Chintha_Kunta,13-Nov-20,0,22.5,29.6,63.2,87.6,0,9
25,8,Mahabubnagar,Chinna_Chintha_Kunta,14-Nov-20,0,22.1,30.3,57.2,87.2,0,9.5
25,8,Mahabubnagar,Chinna_Chintha_Kunta,15-Nov-20,0,20.6,33,42.8,83,0,5.3
25,8,Mahabubnagar,Chinna_Chintha_Kunta,16-Nov-20,0,24,30.9,50.4,78.7,0,7.2
25,8,Mahabubnagar,Chinna_Chintha_Kunta,17-Nov-20,0,23,30.7,58.5,89.1,0,8.4
25,8,Mahabubnagar,Chinna_Chintha_Kunta,18-Nov-20,0,20.2,32,51.6,88.1,0,9.9
25,8,Mahabubnagar,Chinna_Chintha_Kunta,19-Nov-20,0,22.1,32.4,50.7,87.8,0,8.5
25,8,Mahabubnagar,Chinna_Chintha_Kunta,20-Nov-20,0,21.1,32.1,49.6,87.7,0,2.3
25,8,Mahabubnagar,Chinna_Chintha_Kunta,21-Nov-20,0,17.6,32.3,34.9,89.1,0,2.9
25,8,Mahabubnagar,Chinna_Chintha_Kunta,22-Nov-20,0,20.6,34.3,31.8,81.9,0,1.4
25,8,Mahabubnagar,Chinna_Chintha_Kunta,23-Nov-20,0,22.4,33.8,40.6,83.2,0,3.9
25,8,Mahabubnagar,Chinna_Chintha_Kunta,24-Nov-20,0,19.7,31.4,47.2,85.8,0,4.3
25,8,Mahabubnagar,Chinna_Chintha_Kunta,25-Nov-20,0,18.9,31.1,36,89.4,0,9.6
25,8,Mahabubnagar,Chinna_Chintha_Kunta,26-Nov-20,0,22.3,31.6,43.4,81.6,0,7.8
25,8,Mahabubnagar,Chinna_Chintha_Kunta,27-Nov-20,1.7,20.4,26.3,66.3,88.8,0.2,11.3
25,8,Mahabubnagar,Chinna_Chintha_Kunta,28-Nov-20,10.4,20,23,79,90.2,0.1,10.9
25,8,Mahabubnagar,Chinna_Chintha_Kunta,29-Nov-20,0,22.4,26.6,69.3,87.3,0.1,12.4
25,8,Mahabubnagar,Chinna_Chintha_Kunta,30-Nov-20,0,19.9,28.7,62,89.2,0,6.3
25,8,Mahabubnagar,Chinna_Chintha_Kunta,1-Dec-20,0,19,31.4,45.7,90.6,0,4
25,8,Mahabubnagar,Chinna_Chintha_Kunta,2-Dec-20,0,17.7,31,40.3,87.5,0,4.7
25,8,Mahabubnagar,Chinna_Chintha_Kunta,3-Dec-20,0,19.9,32.3,30.5,78.3,0,4.9
25,8,Mahabubnagar,Chinna_Chintha_Kunta,4-Dec-20,0,20.6,30.7,48,81.8,0,6.6
25,8,Mahabubnagar,Chinna_Chintha_Kunta,5-Dec-20,0,19.6,32.2,39.5,81,0,7.4
25,8,Mahabubnagar,Chinna_Chintha_Kunta,6-Dec-20,0,18.3,31.1,37.2,77.7,0,7.2
25,8,Mahabubnagar,Chinna_Chintha_Kunta,7-Dec-20,0,20.5,31.1,40.6,82.5,0,10
25,8,Mahabubnagar,Chinna_Chintha_Kunta,8-Dec-20,0,20.5,31,45.1,82.4,0,8.1
25,8,Mahabubnagar,Chinna_Chintha_Kunta,9-Dec-20,0,20.3,32,39,79.8,0,7.7
25,8,Mahabubnagar,Chinna_Chintha_Kunta,10-Dec-20,0,16.2,32.2,24.1,78,0,7.4
25,8,Mahabubnagar,Chinna_Chintha_Kunta,11-Dec-20,0,16.4,32.3,27.3,86,0,1.9
25,8,Mahabubnagar,Chinna_Chintha_Kunta,12-Dec-20,0,15.2,31.8,26.1,87,0,1.5
25,8,Mahabubnagar,Chinna_Chintha_Kunta,13-Dec-20,0,16.3,30.2,33.6,88.9,0,1.6
25,8,Mahabubnagar,Chinna_Chintha_Kunta,14-Dec-20,0,17.7,30.5,32.3,80.5,0,2.6
25,8,Mahabubnagar,Chinna_Chintha_Kunta,15-Dec-20,0,16.9,30.5,34.9,84.5,0,2.8
25,8,Mahabubnagar,Chinna_Chintha_Kunta,16-Dec-20,0,20.4,30.1,43.3,87,0,5
25,8,Mahabubnagar,Chinna_Chintha_Kunta,17-Dec-20,0,20.2,30.1,48.2,85.4,0,4.7
25,8,Mahabubnagar,Chinna_Chintha_Kunta,18-Dec-20,0,18.9,31.7,41.9,84.7,0,7
25,8,Mahabubnagar,Chinna_Chintha_Kunta,19-Dec-20,0,20.4,31.6,38.8,80.5,0,4.2
25,8,Mahabubnagar,Chinna_Chintha_Kunta,20-Dec-20,0,18.5,30.5,37,70.9,0.1,6.3
25,8,Mahabubnagar,Chinna_Chintha_Kunta,21-Dec-20,0,16,29.6,33.3,82.5,0,7.7
25,8,Mahabubnagar,Chinna_Chintha_Kunta,22-Dec-20,0,12.7,30.3,22.4,79.1,0,7.1
25,8,Mahabubnagar,Chinna_Chintha_Kunta,23-Dec-20,0,13.7,29.8,27,82.3,0,3.5
25,8,Mahabubnagar,Chinna_Chintha_Kunta,24-Dec-20,0,15.7,30.2,27.4,84,0,2
25,8,Mahabubnagar,Chinna_Chintha_Kunta,25-Dec-20,0,17.2,30.7,32,82.8,0,4.6
25,8,Mahabubnagar,Chinna_Chintha_Kunta,26-Dec-20,0,16,30,38.8,89.2,0,3.3
25,8,Mahabubnagar,Chinna_Chintha_Kunta,27-Dec-20,0,16.6,30.4,38.4,88,0,6.2
25,8,Mahabubnagar,Chinna_Chintha_Kunta,28-Dec-20,0,16.2,31.6,38.4,81.1,0,2.2
25,8,Mahabubnagar,Chinna_Chintha_Kunta,29-Dec-20,0,18.6,30.7,40.8,83.8,0,2.4
25,8,Mahabubnagar,Chinna_Chintha_Kunta,30-Dec-20,0,18.5,31.1,32.5,84.1,0,1.2
25,8,Mahabubnagar,Chinna_Chintha_Kunta,31-Dec-20,0,20.2,30.4,42.2,85.2,0,1.9
25,11,Mahabubnagar,Koilkonda,1-Oct-20,0,22.8,31,75.1,96.3,0,9.7
25,11,Mahabubnagar,Koilkonda,2-Oct-20,0,21.7,29.6,71.6,93.6,0,14.6
25,11,Mahabubnagar,Koilkonda,3-Oct-20,0,24,32.5,60.7,91.3,0,9.7
25,11,Mahabubnagar,Koilkonda,4-Oct-20,0.3,23.9,33.3,60.8,89.8,0,10.3
25,11,Mahabubnagar,Koilkonda,5-Oct-20,0,22.5,31.3,64.1,90.8,0,12.1
25,11,Mahabubnagar,Koilkonda,6-Oct-20,0,21.9,32.1,55.6,97.1,0,10.1
25,11,Mahabubnagar,Koilkonda,7-Oct-20,0,22.7,32.7,56.5,97.4,0,10.1
25,11,Mahabubnagar,Koilkonda,8-Oct-20,0,21,31.1,55.5,96.3,0,5.5
25,11,Mahabubnagar,Koilkonda,9-Oct-20,0,23.1,32.5,60,96.6,0,2.9
25,11,Mahabubnagar,Koilkonda,10-Oct-20,0,22.8,31.9,67.3,97.2,0,7
25,11,Mahabubnagar,Koilkonda,11-Oct-20,10.1,22.7,31,69.7,94.8,0,2.2
25,11,Mahabubnagar,Koilkonda,12-Oct-20,5.1,22.7,27.1,80.3,98.5,0,3.3
25,11,Mahabubnagar,Koilkonda,13-Oct-20,13.8,22.7,28.5,87.4,99.4,0,5.6
25,11,Mahabubnagar,Koilkonda,14-Oct-20,17.3,22.3,25.8,86.2,99.2,0,15.8
25,11,Mahabubnagar,Koilkonda,15-Oct-20,2.4,22.4,25.8,88.1,98.8,0,9.4
25,11,Mahabubnagar,Koilkonda,16-Oct-20,0.7,21.9,30.4,77.5,98.9,0,4.9
25,11,Mahabubnagar,Koilkonda,17-Oct-20,0,21.8,32.5,69.5,95.8,0,4.6
25,11,Mahabubnagar,Koilkonda,18-Oct-20,4.7,22,31.5,66,96,0,3.7
25,11,Mahabubnagar,Koilkonda,19-Oct-20,0,22.6,31.9,62.2,95.1,0,4
25,11,Mahabubnagar,Koilkonda,20-Oct-20,22.8,22.6,32.4,63.3,98.9,0,7.7
25,11,Mahabubnagar,Koilkonda,21-Oct-20,33.9,21.9,28.9,77.8,99.4,0,4.9
25,11,Mahabubnagar,Koilkonda,22-Oct-20,2.1,22.8,28.7,76.3,98.8,0,8
25,11,Mahabubnagar,Koilkonda,23-Oct-20,0,20.7,32.5,64.7,99.1,0,5.7
25,11,Mahabubnagar,Koilkonda,24-Oct-20,0,20.3,32.5,54,99.2,0,0.2
25,11,Mahabubnagar,Koilkonda,25-Oct-20,0,20,34,54.5,99,0,5.3
25,11,Mahabubnagar,Koilkonda,26-Oct-20,0,22.2,33.1,55.4,96,0,0.2
25,11,Mahabubnagar,Koilkonda,27-Oct-20,0,18.7,32.5,55.8,98.3,0,5.9
25,11,Mahabubnagar,Koilkonda,28-Oct-20,0,17.8,33.1,43,98.6,0,7.1
